1,Line,0.7666666666666658,1,7
2,Line,0.8214285714285714,0.7,9
3,Bubble,0.4639918618789233,0.6,0
4,Line,0.7575757575757591,0.4,6
5,Line,0.7857142857142857,1,5
6,Bubble,0.9537845481922185,1,0
7,Pie,0.8,0.9,4
8,Bubble,0.09438861382730497,0.2,0
9,Line,0.9666666666666667,0.8,1
10,Line,0.7499999999999993,0.4,7
11,Bubble,0.6782483942212804,0.9,0
12,Line,0.8275862068965522,0.8,3
13,Line,0.9130434782608701,0.7,7
14,Bubble,0.3600675236458405,0.7,0
15,Bubble,0.23464741481535828,0.4,0
16,Pie,0.875,0.8,7
17,Line,0.48648648648648674,0.4,2
18,Line,0.6666666666666666,0.9,4
19,Line,0.8780487804878042,0.8,2
20,Line,0.6315789473684208,0.5,3
21,Bubble,0.10404189630465228,0.3,0
22,Bubble,0.661193763870901,0.9,0
23,Bubble,0.8174338615119197,0.8,0
24,Bubble,0.6097970993481848,0.7,0
25,Line,0.47500000000000003,0.3,1
26,Line,0.675675675675676,0.6,8
27,Line,0.7931034482758625,0.8,8
28,Line,0.6969696969696965,0.4,2
29,Pie,0.8888888888888888,1,5
30,Line,0.8484848484848485,1,5
31,Bubble,0.49084820758393094,0.4,0
32,Line,0.6097560975609762,0.5,3
33,Bubble,0.16551816187435253,0.2,0
34,Bubble,0.607801718764008,0.8,0
35,Line,0.5714285714285716,0.3,1
36,Pie,0.6666666666666666,0.4,3
37,Line,0.6666666666666672,0.3,3
38,Pie,0.7777777777777778,0.7,4
39,Pie,0.8888888888888888,1,4
40,Pie,0.8181818181818182,0.9,2
41,Pie,1,0.9,1
42,Bubble,0.6602155899107033,0.8,0
43,Pie,0.45454545454545453,0.4,2
44,Pie,0.4,0.4,3
45,Pie,0.5,0.4,1
46,Pie,0.8333333333333334,0.8,1
47,Pie,0.6666666666666666,0.7,4
48,Pie,0.9166666666666666,1,2
49,Pie,0.25,0.2,4
50,Bubble,0.3020407491254166,0.3,0
51,Bubble,0.7199068272437312,0.7,0
52,Bubble,0.3051896383335758,0.2,0
53,Bubble,0.9705416671316521,1,0
54,Pie,0.8181818181818182,0.8,2
55,Pie,0.42857142857142855,0.1,3
56,Bubble,0.13353338914733473,0.1,0
57,Bubble,0.2854465001182903,0.3,0
58,Pie,0.4,0.2,6
59,Pie,0.375,0.3,4
60,Pie,0.8571428571428571,0.7,2
