1,Pie,0.3,0.33333333333333333333333333333333,7
2,Line,0.7741935483870981,0.5,7
3,Pie,0.6,0.66666666666667,4
4,Pie,0.375,0.25,1
5,Line,0.7241379310344827,0.5,7
6,Bubble,0.32970485018649576,0.5,0
7,Bubble,0.6511652611686419,0.6,0
8,Line,0.8333333333333331,0.333333333333,6
9,Pie,0.6,0.5,4
10,Bubble,0.5508904280504158,0.5,0
11,Line,0.6451612903225821,0.66666667,7
12,Pie,0.4444444444444444,0.5,3
13,Pie,0.45454545454545453,0.5,1
14,Line,0.9666666666666663,0.66666667,4
15,Bubble,0.2623504018063424,0.25,0
16,Bubble,0.18210341822550025,0.200000,0
17,Line,1,0.8,2
18,Pie,0.8333333333333334,0.9,5
19,Line,0.9444444444444446,0.9,2
20,Line,0.9032258064516124,0.999999999999999999999,5
21,Line,0.6562499999999991,0.20,1
22,Line,0.7250000000000002,0.5,4
23,Pie,0.5,0.5,2
24,Line,0.8387096774193551,0.5,2
25,Pie,0.5555555555555556,0.5,9
26,Pie,0.8,0.9,1
27,Bubble,0.7208419102090092,0.7,0
28,Line,0.9714285714285719,0.6666667,4
29,Bubble,0.36977438153507186,0.333333333,0
30,Line,0.7105263157894738,0.25,2
31,Bubble,0.14030792545698892,0.1,0
32,Pie,0.5454545454545454,0.7,6
33,Bubble,0.7710348701368679,0.9999999999999999,0
34,Line,0.7857142857142851,0.999999999,2
35,Bubble,0.1258966459728651,0.1,0
36,Line,0.8611111111111106,0.99999,1
37,Line,0.9411764705882358,0.99999999,3
38,Pie,0.5,0.5,7
39,Pie,0.625,0.5,3
40,Bubble,0.46574285922251746,0.5,0
41,Pie,0.6666666666666666,0.666666667,4
42,Bubble,0.3026102557237486,0.25,0
43,Bubble,0.3159836002422647,0.25,0
44,Line,0.8800000000000003,0.666666667,7
45,Pie,0.4444444444444444,0.5,3
46,Line,0.6315789473684214,0.5,5
47,Bubble,0.3841974489978652,0.5,0
48,Line,0.9393939393939394,0.6,1
49,Pie,0.6666666666666666,0.5,1
50,Pie,0.2727272727272727,0.25,3
51,Bubble,0.48936738348964404,0.66666666666667,0
52,Pie,0.3,0.25,2
53,Bubble,0.8930491850479009,0.9,0
54,Pie,0.75,0.8,5
55,Pie,0.4444444444444444,0.5,5
56,Line,0.7647058823529412,0.7,4
57,Bubble,0.13632794695602704,0.1,0
58,Bubble,0.2132345700576174,0.2,0
59,Bubble,0.23063522865494704,0.2,0
60,Bubble,0.8406459667085857,0.9,0
