1,Pie,0.25,0.5,3
2,Bubble,0.40114802620680506,0.44444444444444444444444,0
3,Line,0.8333333333333324,0.618033988749895,7
4,Bubble,0.8460964954941287,1,0
5,Bubble,0.8354920619418097,1,0
6,Bubble,0.8022892282146846,1,0
7,Line,0.42857142857142855,0.2,8
8,Pie,0.75,0.666666666666666666666666666667,7
9,Pie,0.5454545454545454,0.666666666666667,2
10,Line,0.7500000000000002,0.333333333333333333333,3
11,Bubble,0.49399284774178737,0.4444444444444444444,0
12,Bubble,0.6395055900198888,0.4444444444444444444,0
13,Line,0.8333333333333341,1,6
14,Pie,0.9090909090909091,1,1
15,Pie,0.3333333333333333,0.5,4
16,Pie,0.5,0.666666666666667,2
17,Line,0.9714285714285712,0.666666666666667,1
18,Pie,0.5,0.5,4
19,Bubble,0.5474865193283256,0.444444444444444444,0
20,Bubble,0.11750021411659743,0.0625,0
21,Bubble,0.7684430859864383,0.5625,0
22,Line,0.7096774193548383,1,7
23,Line,0.5757575757575756,0.3333333333333333,1
24,Pie,0.3333333333333333,0.3333333333333333,2
25,Bubble,0.3270767881551023,0.25,0
26,Bubble,0.9390321452128311,1,0
27,Bubble,0.21535487220913316,0.25,0
28,Pie,0.3,0.5,5
29,Line,0.8636363636363629,0.6666666666666667,3
30,Bubble,0.29655671518584675,0.25,0
31,Pie,0.75,0.75,2
32,Line,0.555555555555555,0.333333333333333333,1
33,Bubble,0.4664125061397087,0.444444444444444444,0
34,Line,0.7692307692307694,0.5,5
35,Pie,0.6666666666666666,0.666666666666667,4
36,Line,0.9666666666666668,0.5,1
37,Pie,0.8333333333333334,0.8,1
38,Bubble,0.22231465050698637,0.25,0
39,Bubble,0.14488443519947605,0.11111111111111111111,0
40,Line,0.9999999999999996,0.75,5
41,Line,0.9393939393939394,1,3
42,Pie,0.5,0.3333333333333333,6
43,Bubble,0.5776051614893309,0.4444444444444444,0
44,Pie,1,1,8
45,Line,0.5,0.33333333333333333333,7
46,Line,0.6111111111111113,0.5,4
47,Pie,1,1,4
48,Line,0.914285714285715,1,3
49,Bubble,0.40637155596604596,0.25,0
50,Line,0.9615384615384629,0.75,1
51,Bubble,0.6587430097201668,0.5625,0
52,Pie,0.8571428571428571,1,2
53,Line,0.8125000000000001,0.333333333333333,3
54,Bubble,0.77110932911542,0.64,0
55,Line,0.7272727272727273,1,3
56,Line,0.8461538461538458,1,4
57,Pie,0.8181818181818182,1,6
58,Pie,0.4444444444444444,0.5,4
59,Pie,0.6,0.666666666666667,4
60,Pie,0.8333333333333334,1,2
