1,Bubble,0.6082441426436518,0.9,0
2,Bubble,0.5481300962585207,0.7,0
3,Pie,0.6,0.7,8
4,Bubble,0.5946838765107575,0.6,0
5,Line,0.5675675675675671,0.5,2
6,Line,0.8571428571428577,0.8,5
7,Bubble,0.5134442317599065,0.7,0
8,Bubble,0.2771380294054749,0.2,0
9,Bubble,0.21281866476222022,0.2,0
10,Pie,0.6666666666666666,0.4,1
11,Bubble,0.5421433140171373,0.9,0
12,Pie,0.9166666666666666,0.8,1
13,Line,0.7499999999999998,0.7,2
14,Bubble,0.7538600111114825,0.8,0
15,Line,0.5263157894736838,0.7,5
16,Pie,0.8888888888888888,0.8,5
17,Line,0.8387096774193549,0.8,2
18,Line,0.956521739130434,0.7,3
19,Pie,0.45454545454545453,0.4,6
20,Line,0.966666666666665,0.5,7
21,Pie,0.5,0.4,1
22,Bubble,0.7762871333075368,0.9,0
23,Pie,1,0.96,3
24,Bubble,0.5118906278083429,0.76,0
25,Bubble,0.743938158047185,0.8,0
26,Pie,0.8,0.8,6
27,Bubble,0.5767531560846086,0.7,0
28,Pie,0.6363636363636364,0.6,4
29,Line,0.8611111111111112,0.8,5
30,Line,0.892857142857142,0.7,3
31,Line,0.9117647058823526,0.8,1
32,Line,0.6296296296296298,0.25,6
33,Bubble,0.9909902227810108,0.94,0
34,Line,0.7187500000000006,0.86,2
35,Line,0.9599999999999994,0.9,4
36,Pie,0.25,0.12,8
37,Pie,0.5,0.48,1
38,Line,0.7857142857142854,0.96,8
39,Line,0.966666666666667,0.95,1
40,Pie,0.375,0.23,3
41,Line,0.6896551724137926,0.85,2
42,Bubble,0.7458536872100939,0.88,0
43,Pie,0.5833333333333334,0.48,2
44,Pie,0.5454545454545454,0.39,2
45,Line,0.9444444444444448,0.6,1
46,Pie,0.6666666666666666,0.6,3
47,Bubble,0.32074310995391364,0.4,0
48,Pie,0.5,0.4,4
49,Line,0.7812500000000008,0.3,2
50,Line,0.9117647058823534,0.89,3
51,Line,0.9999999999999994,0.4,2
52,Bubble,0.8477049666768031,0.96,0
53,Bubble,0.501837369101783,0.78,0
54,Pie,0.7142857142857143,0.55,9
55,Pie,0.2727272727272727,0.35,7
56,Pie,1,0.95,2
57,Pie,0.7777777777777778,0.8,7
58,Bubble,0.6658521683032191,0.85,0
59,Bubble,0.8706564096722668,0.93,0
60,Bubble,0.7305365423254601,0.94,0
