1,Pie,0.2727272727272727,0.4,5
2,Line,0.7647058823529406,0.3,1
3,Pie,0.8571428571428571,0.9,8
4,Line,0.4999999999999998,0.3,4
5,Pie,0.6363636363636364,0.5,4
6,Line,0.9615384615384616,1,1
7,Pie,0.9166666666666666,0.8,2
8,Line,0.9189189189189195,0.2,1
9,Line,0.7333333333333335,0.4,2
10,Bubble,0.6821023383859732,0.9,0
11,Pie,0.75,1,3
12,Line,0.8965517241379313,0.8,4
13,Line,0.9090909090909092,0.8,1
14,Pie,0.7272727272727273,0.9,8
15,Line,0.5555555555555559,0.2,5
16,Pie,1,1,4
17,Bubble,0.3442453390359086,0.7,0
18,Line,0.8387096774193544,0.7,4
19,Line,0.9629629629629632,0.9,7
20,Line,0.41666666666666674,0.3,4
21,Pie,0.8571428571428571,0.9,2
22,Bubble,0.13900879731258103,0.2,0
23,Bubble,0.20289567632420133,0.25,0
24,Pie,0.8333333333333334,0.9,1
25,Bubble,0.1712002157607225,0.2,0
26,Pie,0.8,0.7,3
27,Bubble,0.738067689374925,0.9,0
28,Bubble,0.5427408615682764,0.7,0
29,Bubble,0.2697991430019267,0.3,0
30,Line,0.9090909090909088,0.6,1
31,Pie,1,1,1
32,Bubble,0.20428226344384307,0.3,0
33,Line,0.357142857142858,0.2,1
34,Line,0.8636363636363642,0.5,3
35,Bubble,0.49125696252471174,0.3,0
36,Pie,0.5,0.7,2
37,Pie,0.5,0.3,3
38,Bubble,0.7127148998210046,0.6,0
39,Pie,0.45454545454545453,0.4,3
40,Pie,0.6666666666666666,0.9,2
41,Pie,0.3,0.2,5
42,Line,0.7083333333333338,0.8,5
43,Pie,1,1,2
44,Pie,0.6,0.4,1
45,Line,0.5357142857142858,0.3,3
46,Bubble,0.9858950934975343,1,0
47,Line,0.5833333333333334,0.2,5
48,Bubble,0.5784968127081231,0.6,0
49,Line,0.708333333333333,0.3,6
50,Bubble,0.8436270856295077,0.9,0
51,Pie,0.75,0.8,6
52,Bubble,0.25912610113535056,0.4,0
53,Line,0.8108108108108107,0.9,7
54,Line,0.8333333333333334,0.7,3
55,Pie,0.6666666666666666,0.9,2
56,Bubble,0.959032119393917,1,0
57,Bubble,0.0914212011677553,0.15,0
58,Bubble,0.764596929589843,0.8,0
59,Bubble,0.5858113558239848,0.7,0
60,Bubble,0.1763661105315115,0.2,0
